obs,k,m,n,reference_pool,physical_rqmc,quotient_self_normalized,floor,paired_ratio
5,2,500,1048576,1,0.0325246365873143,0.03172290567884484,0.02863278177352624,1.0252729342193931
5,2,500,4194304,0,0.034824307528696946,0.031210787298710303,0.02863278177352624,1.1157779262471845
5,2,500,4194304,1,0.033885527801141145,0.03282091545864631,0.02863278177352624,1.0324370093770305
6,2,100,1024,0,0.07103764212336391,0.06829927431415797,0.06617884026486426,1.0400936589254257
6,2,100,1024,1,0.07139037811234594,0.06803527314863608,0.06617884026486426,1.0493141984802499
6,2,100,4096,0,0.06803517297981308,0.06650081487218149,0.06617884026486426,1.0230727715228862
6,2,100,4096,1,0.06646725714858623,0.06701203316426013,0.06617884026486426,0.9918704747498327
6,2,100,16384,0,0.07026311831437054,0.06896528863755479,0.06617884026486426,1.0188185926928612
6,2,100,16384,1,0.06928471313593909,0.06876552441317241,0.06617884026486426,1.007550131075089
6,2,100,65536,0,0.07181860324796288,0.06596197542266505,0.06617884026486426,1.0887879386232793
6,2,100,65536,1,0.07128779623396693,0.06581351520537762,0.06617884026486426,1.0831786755578436
6,2,100,262144,0,0.06858737060893326,0.0699486245973118,0.06617884026486426,0.9805392315257783
6,2,100,262144,1,0.0676384109296836,0.06848087350846982,0.06617884026486426,0.9876978412274192
6,2,100,1048576,0,0.06890773253124208,0.06773452188530638,0.06617884026486426,1.0173207193803224
6,2,100,1048576,1,0.06892495550904423,0.06793914158732037,0.06617884026486426,1.014510249889702
6,2,100,4194304,0,0.06802820443147795,0.07405325443173745,0.06617884026486426,0.9186389572410566
6,2,100,4194304,1,0.0693530443094671,0.07404718775314706,0.06617884026486426,0.9366060537055243
6,2,500,1024,0,0.03487767558321356,0.03377361136045495,0.03284353292444721,1.0326901441180003
6,2,500,1024,1,0.035413961499836305,0.0332433288801425,0.03284353292444721,1.0652952845823573
6,2,500,4096,0,0.03384788039606063,0.03439776356536654,0.03284353292444721,0.9840139848551211
6,2,500,4096,1,0.03324044781606644,0.03399522613848885,0.03284353292444721,0.9777975201768739
6,2,500,16384,0,0.03189897958748043,0.033502677852123,0.03284353292444721,0.952132236362684
6,2,500,16384,1,0.0314872293968685,0.03347044029256169,0.03284353292444721,0.9407473914786258
6,2,500,65536,0,0.032441901217773544,0.03325387880249715,0.03284353292444721,0.9755824699564781
6,2,500,65536,1,0.03343883599145339,0.032545163648384494,0.03284353292444721,1.0274594515094184
6,2,500,262144,0,0.03351559322299438,0.033686968202739295,0.03284353292444721,0.9949127217767559
6,2,500,262144,1,0.033581678726710376,0.03304020518411578,0.03284353292444721,1.0163883226383505
6,2,500,1048576,0,0.034696923148725176,0.032412008419030074,0.03284353292444721,1.0704959316360525
6,2,500,1048576,1,0.034165935707744226,0.03241961431096772,0.03284353292444721,1.0538661990246354
6,2,500,4194304,0,0.03464551741145552,0.033474373953667765,0.03284353292444721,1.034986269180381
6,2,500,4194304,1,0.03528948213392871,0.03277789149726308,0.03284353292444721,1.0766245332429436
7,2,100,1024,0,0.06429094663821161,0.06503547104566934,0.06320698167439551,0.9885520256025376
7,2,100,1024,1,0.06495095575684681,0.0647317108149677,0.06320698167439551,1.003386978949248
7,2,100,4096,0,0.06462784017715603,0.0641292421251125,0.06320698167439551,1.0077748938786895
7,2,100,4096,1,0.06286836688034236,0.06552967130529183,0.06320698167439551,0.9593877953003779
7,2,100,16384,0,0.06382805882915857,0.0634320819669658,0.06320698167439551,1.0062425329567297
7,2,100,16384,1,0.06592497726902366,0.06590951876066509,0.06320698167439551,1.0002345413629055
7,2,100,65536,0,0.06535778448367494,0.060615243131850995,0.06320698167439551,1.0782400780197798
7,2,100,65536,1,0.06312718993248419,0.06155811761554576,0.06320698167439551,1.0254892835862508
7,2,100,262144,0,0.06840413397103548,0.0647216662964758,0.06320698167439551,1.0568969849708612
7,2,100,262144,1,0.06645165977235883,0.06407514466168723,0.06320698167439551,1.0370895005109928
7,2,100,1048576,0,0.06336192413708197,0.06524689084147682,0.06320698167439551,0.9711102447935098
7,2,100,1048576,1,0.06447721082707868,0.06794111017596083,0.06320698167439551,0.9490161503114831
7,2,100,4194304,0,0.05927776053426788,0.062395694957516026,0.06320698167439551,0.9500296546841719
7,2,100,4194304,1,0.05931871507437901,0.06440027676955429,0.06320698167439551,0.9210941016083083
7,2,500,1024,0,0.03361240325523539,0.03181011991133556,0.030889224440418195,1.056657546369625
7,2,500,1024,1,0.032538461564760646,0.03391564948358428,0.030889224440418195,0.9593937329877696
